Mouse,GKD219,GKD310_1,GKD310_2,GKD310,GKD348,GKD176,GKD180,GKD184,GKD138,GKD139,GKD175,GKD035,GKD036_1,GKD036_2,GKD036,GKD073
main_OlfactoryAreas_AON1,45.80552281,47.32395015,46.70653873,47.01524444,47.85676859,45.02099306,49.07832362,50.23501453,50.97059178,52.69659151,53.88129948,55.96703454,44.53634483,47.78920334,46.16277409,45.79859188
main_OlfactoryAreas_AON2,47.12841594,51.24674799,48.00647826,49.62661312,51.11427116,45.93754723,49.12554934,52.07240263,57.90518511,53.69001616,57.90849335,62.53739891,47.15869767,52.44328534,49.80099151,46.13997059
main_OlfactoryAreas_MOBgl,38.22297449,37.98797297,37.41880788,37.70339043,38.56102151,38.0965,38.1959829,39.1531129,40.02150769,37.01272,38.72207902,38.29994838,35.85287069,,35.85287069,38.1622197
main_OlfactoryAreas_MOBgr,49.71041389,47.47495833,45.85913253,46.66704543,55.93932911,51.93144286,51.38103371,52.69575,44.6259951,41.23351628,54.6838,52.6242893,48.12405652,,48.12405652,51.08906667
main_OlfactoryAreas_MOBipl,50.63630083,48.64886832,47.69747205,48.17317019,53.31373438,58.29306633,52.30771774,49.46333088,45.67998795,43.27770675,53.08521198,51.13359167,51.00618993,,51.00618993,50.37144858
main_OlfactoryAreas_MOBmi,49.60774359,47.12906579,48.10379785,47.61643182,54.19210714,55.22989189,52.70976471,48.00444444,42.63994444,41.01854444,49.98584507,45.21674619,41.19842649,,41.19842649,48.01171084
main_OlfactoryAreas_MOBopl,47.14685859,47.07686105,45.00013542,46.03849823,48.1382659,53.00051438,47.7990625,46.58964532,44.83743243,43.19747389,46.78731651,46.84418491,48.76031013,,48.76031013,52.6849646
main_OlfactoryAreas_PIR1,51.20231232,48.86007895,49.24286802,49.05147349,52.84198198,50.3970024,53.24673224,58.25054258,49.18239579,54.20139073,52.02153913,55.47264138,46.32441897,50.17007636,48.24724767,47.0673541
main_OlfactoryAreas_PIR2,46.76610965,47.27278316,49.03643396,48.15460856,49.96111411,45.65564032,47.8177601,53.51296286,48.14153241,49.93531887,46.78707104,52.72262623,40.24988982,47.27362594,43.76175788,43.25185971
main_Pallidum_BST,38.69769804,46.4188861,42.29648214,44.35768412,46.4262053,43.77069821,37.69530973,41.95745882,38.83085938,40.73538462,,,,,,40.28359184
main_Pallidum_GPi,,,43.31595556,43.31595556,,38.44415207,44.66164962,46.83416741,32.336,35.77173913,32.95375778,32.74085714,32.84579091,37.04882857,34.94730974,37.10067708
main_Pallidum_NDB,43.45194341,43.01886293,42.56397155,42.79141724,49.98608511,44.89150972,42.89880343,44.27698276,38.06395331,40.16973034,,43.29524219,37.36702632,45.6133945,41.49021041,36.73664835
main_Pallidum_SI,43.65902717,38.75153305,39.24413559,38.99783432,47.25759016,42.59986207,38.76489474,38.81713386,36.42728972,37.22518917,36.32967581,37.51328491,34.67891176,39.29008451,36.98449814,34.35569767
main_Pons_PB,50.40852174,48.53954074,48.42351613,48.48152844,51.33367867,42.86771795,46.01446806,46.11258907,41.36357612,45.25428714,40.2186764,41.34489803,37.16657746,45.65200031,41.40928889,41.24879104
main_Pons_PG,47.86272,,47.52290291,47.52290291,46.26615441,,43.73149333,47.87205172,45.99237805,45.63163889,,42.32878366,,,,37.59854887
main_Pons_PRNc,38.76041615,51.39103138,51.1601875,51.27560944,53.9812093,48.347825,49.17552941,51.16835852,44.07487602,49.03663889,41.90422675,45.99270833,37.16488235,50.33160197,43.74824216,38.33794231
main_Pons_PRNr,40.61829437,52.57966667,52.29314286,52.43640476,54.35730556,45.66446875,49.41046154,50.8946,43.71551168,48.56036667,43.35740411,45.52251429,36.56847222,50.17971111,43.37409167,38.17313043
main_Pons_SOC,39.63694839,49.74377778,50.36997143,50.0568746,56.5985,,47.48767105,52.60100549,41.32186957,49.50573717,39.49059524,47.33793333,36.75242308,49.75030143,43.25136226,39.22902857
main_Pons_V,,46.83855,46.67564706,46.75709853,53.11051401,46.52703138,50.40625534,50.1593127,39.59064417,,37.59452381,43.40998684,35.30288,49.8615,42.58219,37.51218182
main_Striatum_ACBc,43.51062374,49.58251117,46.66454723,48.1235292,47.05162092,41.60918325,45.72015894,50.54850224,49.43863333,49.08032087,49.84826562,57.17428571,43.27865052,48.09198231,45.68531641,40.66646559
main_Striatum_ACBsh,42.20987973,50.18875707,47.63523573,48.9119964,45.21258304,43.00532787,45.532,47.4052492,49.71862586,49.93624711,43.54114573,54.24201201,43.09013687,48.58302098,45.83657893,41.53292913
main_Striatum_CP,48.17432216,50.18745687,47.50279511,48.84512599,52.80362268,43.49002668,47.78182517,56.03476586,50.20707394,47.95567495,56.38784397,59.78124166,44.005243,48.40397054,46.20460677,42.67620332
main_Striatum_FS,39.33535366,42.07577005,41.0040241,41.53989707,40.96327461,42.06580247,38.77618269,42.18047443,41.77989481,41.32095089,46.41145614,46.96671131,42.69452979,44.29786436,43.49619707,36.65548198
main_Striatum_isl,42.34926433,42.24352858,36.27637736,39.25995297,46.64437037,37.59560571,42.16456499,40.64170064,39.95615975,45.31051977,41.19803194,47.79968182,37.71003743,42.4402375,40.07513747,39.76635557
main_Striatum_OT1,43.76111294,53.89903751,49.61133824,51.75518787,47.53828837,43.64377432,48.08528387,47.76260363,47.36759559,55.36360377,42.46418169,60.85687403,43.30946119,48.58544248,45.94745184,44.08711751
main_Striatum_OT2,41.36078632,46.77992638,43.90393859,45.34193248,43.77044407,41.67916038,44.05517869,43.90569742,44.21725246,47.16310154,39.321691,50.91078,40.08754386,44.42261069,42.25507728,41.39941285
main_Striatum_OT3,40.87053812,49.48063838,45.724625,47.60263169,44.24004151,42.74783998,44.63805231,44.89214474,46.20966794,49.98276947,40.12016393,52.22851037,42.89828,44.77439901,43.83633951,41.44746311
main_Thalamus_LD,52.62644402,48.09354717,48.92172302,48.5076351,47.67544003,52.66329299,52.0976962,50.42549986,46.45048416,46.37180071,46.92616667,49.30127432,47.02492308,49.21652252,48.1207228,44.31276884
main_Thalamus_LP,46.98199545,46.95353614,46.22580381,46.58966998,50.184987,42.7807378,42.20943711,48.53927811,45.3791616,43.7157823,47.57266939,49.51249103,40.83804109,45.41563406,43.12683758,41.17029894
main_Thalamus_PO,48.08946844,50.25881498,50.55447252,50.40664375,50.78769382,52.23208856,50.10569417,51.14029085,46.50766675,45.63779938,49.84611537,49.98188276,44.69835912,47.45741702,46.07788807,42.66259533
main_Thalamus_RT,50.09002439,53.36803704,52.1104697,52.73925337,53.10163896,43.75338,50.09832258,50.66209722,45.33801667,48.18664656,47.7188125,47.62936486,38.50471429,49.91005896,44.20738662,41.82057222
main_Thalamus_SPFp,47.19094657,49.69609774,48.17523944,48.93566859,53.37225928,46.22145893,45.60468421,48.96348205,43.79491278,46.5296732,44.934175,47.44226582,41.15185567,49.221375,45.18661534,46.30777885
main_Thalamus_VPL,,54.89349751,52.12464467,53.50907109,54.67260859,57.23194283,54.64673862,52.91491739,47.41270918,48.90584375,50.07072982,49.34616319,49.03762251,50.01169859,49.52466055,48.15247999
main_Thalamus_VPM,51.23843133,56.60644693,55.24279592,55.92462142,59.09666184,59.26207054,57.92215264,55.7703057,48.28912556,46.03799658,50.92504654,48.10489161,45.87524324,47.76803101,46.82163713,43.23938403
